id,group_key,split
10473,group_7555,train
10474,group_7515,validation
10475,group_7557,validation
10476,group_7558,train
10477,group_7512,train
10478,group_7560,train
10479,group_7561,test
10480,group_7562,test
10481,group_7512,train
10482,group_7512,train
10483,group_7565,train
10484,group_7523,validation
10485,group_7520,validation
10486,group_7531,test
10487,group_7520,validation
10488,group_7570,validation
10489,group_7520,validation
10490,group_7572,train
10491,group_7573,validation
10492,group_7574,train
10493,group_7575,validation
10494,group_7576,validation
10495,group_7577,train
10496,group_7578,train
10497,group_7579,train
10498,group_7580,validation
10499,group_7581,test
10500,group_7582,train
10501,group_7583,train
10502,group_7584,test
10503,group_7579,train
10504,group_7579,train
10505,group_7587,train
10506,group_7588,validation
10507,group_7589,train
10508,group_7590,test
10509,group_7579,train
10510,group_7592,train
10511,group_7593,train
10512,group_7594,validation
10513,group_7595,validation
10514,group_7596,train
10517,group_7597,train
10533,group_7598,train
10563,group_7599,train
10564,group_7600,validation
10565,group_7601,train
10566,group_7602,train
10567,group_7603,train
10568,group_7604,validation
10569,group_7605,validation
10570,group_7606,train
10571,group_7607,train
10572,group_7608,train
10573,group_7609,train
10574,group_7610,train
10575,group_7611,validation
10576,group_7612,train
10577,group_7613,train
10578,group_7614,train
10579,group_7183,validation
10580,group_7616,train
10581,group_7617,train
10582,group_7618,validation
10583,group_7619,train
10584,group_7620,train
10585,group_7621,test
10587,group_7622,train
10588,group_7623,train
10593,group_7624,train
10594,group_7625,train
10595,group_7626,test
10596,group_7627,train
10597,group_7628,validation
10598,group_7629,train
10599,group_7630,train
10601,group_7631,validation
10602,group_7632,validation
10603,group_7633,test
10604,group_7634,validation
10605,group_7635,test
10606,group_7636,train
10607,group_7637,train
10608,group_7638,validation
10609,group_7639,train
10610,group_7540,train
10611,group_7641,train
10612,group_7560,train
10613,group_7643,test
10615,group_7644,train
10616,group_7645,train
10618,group_7646,test
10619,group_7647,train
10620,group_7648,train
10621,group_7649,train
10622,group_7650,train
10623,group_7645,train
10624,group_7652,train
10626,group_7653,train
10627,group_7654,validation
10628,group_7655,test
10629,group_7656,validation
10630,group_7657,train
10631,group_7658,train
10632,group_7659,validation
10633,group_7660,train
10634,group_7661,train
10635,group_7662,train
10636,group_7663,test
10637,group_7664,train
10638,group_7660,train
10639,group_7666,train
10640,group_7667,train
10641,group_7668,test
10642,group_7668,test
10643,group_7670,train
10644,group_7670,train
10645,group_7672,train
10646,group_7672,train
10647,group_7674,train
10649,group_7675,train
10650,group_7676,train
10652,group_7677,train
10654,group_7677,train
10655,group_7677,train
10656,group_7680,validation
10658,group_7681,train
10660,group_7682,train
10661,group_7683,test
10662,group_7684,train
10664,group_7685,train
10665,group_7686,train
10669,group_7687,train
10670,group_7688,train
10671,group_7689,train
10672,group_7690,train
10673,group_7691,train
10674,group_7692,train
10675,group_7693,train
10676,group_7694,train
10677,group_7695,train
10678,group_7696,train
10680,group_7697,train
10681,group_7499,train
10682,group_7699,test
10683,group_7700,train
10684,group_7700,train
10685,group_7702,train
10689,group_7703,validation
10690,group_7704,train
10691,group_7705,train
10692,group_7706,train
10693,group_7707,train
10694,group_7708,validation
10698,group_7709,test
10699,group_7710,train
10700,group_7711,train
10701,group_7712,train
10702,group_7713,train
10704,group_7714,train
10705,group_7715,train
10706,group_7716,train
10707,group_7717,train
10708,group_7718,test
10709,group_7719,validation
10710,group_7720,train
10711,group_7721,test
10712,group_7722,train
10713,group_7723,train
10714,group_7724,test
10715,group_7725,train
10716,group_7726,test
10717,group_7727,train
10718,group_7728,train
10719,group_7729,train
10720,group_7730,test
10721,group_7731,train
10722,group_7732,train
10723,group_7733,validation
10724,group_7734,train
10725,group_7735,train
10726,group_7736,validation
10727,group_7737,train
10728,group_7738,train
10729,group_7739,test
10730,group_7740,train
10731,group_7741,validation
10732,group_7742,train
10733,group_7743,validation
10734,group_7744,train
10735,group_7745,train
10736,group_7746,test
10737,group_7747,train
10738,group_7748,train
10739,group_7749,train
10740,group_7750,test
10741,group_7751,train
10742,group_7752,validation
10743,group_7753,train
10744,group_7754,train
10746,group_7755,train
10747,group_7756,train
10748,group_7757,train
10749,group_7758,test
10750,group_7759,train
10751,group_7760,train
10752,group_7761,train
10753,group_7757,train
10754,group_7763,train
10755,group_7764,train
10756,group_7765,test
10757,group_7766,validation
10758,group_7767,test
10759,group_7768,train
10760,group_7769,train
10761,group_7769,train
10762,group_7771,validation
10763,group_7772,test
10764,group_7773,train
10765,group_7757,train
10766,group_7771,validation
10767,group_7776,train
10768,group_7777,test
10769,group_7776,train
10770,group_7779,train
10771,group_7779,train
10772,group_7781,train
10773,group_5658,train
10774,group_4648,validation
10775,group_4648,validation
10776,group_7785,test
10777,group_7786,train
10778,group_7787,validation
10783,group_7788,validation
10784,group_7789,train
10785,group_7790,test
10786,group_7789,train
10787,group_7792,train
10788,group_7793,train
10789,group_7794,train
10790,group_7795,validation
10791,group_7796,test
10792,group_7797,test
10793,group_7797,test
10794,group_7799,train
10795,group_7799,train
10796,group_7801,train
10797,group_7802,train
10799,group_7803,test
10800,group_7804,train
10801,group_7805,train
10802,group_7806,train
10803,group_7807,validation
10804,group_7808,train
10805,group_7809,train
10806,group_7810,test
10807,group_7811,train
10809,group_7812,train
10810,group_7813,train
10811,group_7814,test
10812,group_7815,validation
10813,group_7816,train
10814,group_7817,train
10815,group_7818,train
10816,group_7819,train
10817,group_7820,train
10818,group_7821,train
10819,group_7822,test
10820,group_7823,train
10821,group_7824,train
10822,group_7825,train
10823,group_7826,test
10824,group_7827,train
10825,group_7828,train
10826,group_7827,train
10827,group_7830,validation
10828,group_7825,train
10829,group_7832,train
10830,group_7827,train
10831,group_7834,train
10832,group_7835,validation
10833,group_7836,validation
10834,group_7826,test
10835,group_7838,train
10836,group_7839,validation
10837,group_7840,test
10839,group_7841,train
10840,group_7828,train
10842,group_7843,train
10843,group_7844,test
10844,group_7845,validation
10845,group_7846,train
10846,group_7847,test
10848,group_7848,validation
10849,group_7849,train
10850,group_7850,train
10851,group_7851,test
10852,group_7852,test
10853,group_7832,train
10854,group_7828,train
10855,group_7827,train
10856,group_7838,train
10857,group_7857,test
10858,group_7858,train
10859,group_7859,train
10861,group_7860,validation
10862,group_7861,train
10863,group_7862,test
10864,group_7863,train
10865,group_7864,train
10866,group_7865,train
10867,group_7866,test
10869,group_7867,train
10870,group_7868,validation
10871,group_7869,train
10872,group_7870,train
10873,group_7871,train
10874,group_7872,train
10875,group_7873,train
10876,group_7873,train
10877,group_7825,train
10878,group_7876,train
10879,group_7844,test
10880,group_7878,train
10882,group_7879,train
10883,group_7880,train
10884,group_7881,train
10885,group_7882,test
10886,group_7883,train
10987,group_7884,train
10988,group_7885,train
10989,group_7886,train
10990,group_7887,validation
10991,group_7888,train
10992,group_7889,test
10993,group_7890,train
10994,group_7891,train
10995,group_7892,train
10996,group_7893,validation
10997,group_7894,train
10998,group_7895,train
10999,group_7896,train
11000,group_7897,validation
11001,group_7898,train
11002,group_7899,train
11003,group_7900,train
11004,group_7901,test
11005,group_7902,validation
11006,group_7903,train
11007,group_7904,train
11008,group_7905,train
11009,group_7906,validation
11010,group_7907,validation
11011,group_7908,validation
11012,group_7909,train
11013,group_7909,train
11014,group_7911,train
11015,group_7912,train
11016,group_7913,validation
11017,group_7914,validation
11018,group_7915,validation
11019,group_7916,train
11020,group_7917,train
11021,group_7918,train
11022,group_7919,train
11023,group_7920,train
11024,group_7921,train
11025,group_7922,validation
11026,group_7923,train
11027,group_7924,validation
11028,group_7925,train
11029,group_7926,test
11030,group_7927,train
11031,group_7928,train
11032,group_7927,train
11033,group_7930,train
11034,group_7930,train
11035,group_7932,train
11036,group_7933,train
11037,group_7934,train
11038,group_7935,train
11039,group_7936,train
11040,group_30454,train
11041,group_30454,train
11042,group_30454,train
11043,group_7940,train
11044,group_7940,train
11045,group_7940,train
11046,group_7940,train
11047,group_5927,validation
11048,group_5927,validation
11049,group_5927,validation
11050,group_5927,validation
11051,group_7940,train
11052,group_7940,train
11053,group_4736,train
11054,group_4736,train
11055,group_4736,train
11056,group_4736,train
11057,group_30454,train
11058,group_30454,train
11059,group_7956,train
11062,group_7957,train
11063,group_7958,train
11064,group_7958,train
11067,group_7960,test
11069,group_7961,train
11070,group_7961,train
11071,group_7961,train
11072,group_7961,train
11073,group_7965,train
11074,group_7966,train
11075,group_7966,train
11076,group_7965,train
11077,group_7969,test
11078,group_7970,train
11079,group_4719,train
11080,group_4719,train
11081,group_5927,validation
11082,group_5927,validation
11083,group_4736,train
11084,group_4736,train
11085,group_4719,train
11086,group_4719,train
11087,group_4719,train
11088,group_4719,train
11089,group_4736,train
11090,group_4736,train
11091,group_5927,validation
11092,group_5927,validation
11093,group_7985,train
11094,group_7986,train
11095,group_7987,train
11096,group_7988,train
11097,group_7989,test
11098,group_7990,train
11099,group_7991,train
11100,group_6037,train
11101,group_6037,train
11102,group_7994,train
11103,group_7994,train
11104,group_7996,train
11105,group_7996,train
11106,group_7994,train
11107,group_7994,train
11108,group_7996,train
11109,group_7996,train
11110,group_8002,validation
11111,group_8002,validation
11112,group_8002,validation
11113,group_8002,validation
11114,group_8006,test
11115,group_8006,test
11116,group_8008,test
11117,group_8008,test
11118,group_8010,train
11119,group_8010,train
11121,group_8012,train
11123,group_8013,validation
11124,group_8014,train
11125,group_8015,train
11126,group_8016,validation
11128,group_8017,train
11129,group_8018,test
11130,group_8019,train
11131,group_8020,train
11132,group_8021,train
11133,group_8022,train
11134,group_8023,validation
11135,group_8024,train
11136,group_8025,train
11138,group_8026,train
11139,group_8027,train
11140,group_8028,train
11141,group_8029,train
11142,group_8030,train
11143,group_8031,test
11144,group_8031,test
11145,group_6185,train
11146,group_6185,train
11147,group_8035,test
11148,group_8035,test
11150,group_8037,train
11151,group_8038,train
11152,group_8039,train
11153,group_8040,validation
11154,group_8041,train
11155,group_8042,validation
11156,group_8043,train
11157,group_8044,train
11158,group_8045,train
11159,group_8046,train
11160,group_8038,train
11161,group_8048,train
11162,group_8048,train
11163,group_8050,train
11164,group_8050,train
11165,group_7958,train
11166,group_7958,train
11167,group_8054,train
11168,group_8054,train
11169,group_8056,train
11170,group_8057,train
11171,group_7970,train
11172,group_8059,test
11173,group_8059,test
11174,group_8056,train
11175,group_8062,train
11176,group_7970,train
11178,group_8064,validation
11179,group_8065,train
11180,group_8066,validation
11188,group_8067,test
11191,group_8068,train
11192,group_8069,train
11193,group_8070,test
11196,group_7332,test
11198,group_8072,train
11199,group_8073,train
11200,group_8074,validation
11202,group_8075,train
11203,group_8076,train
11204,group_8077,train
11205,group_8075,train
11207,group_8079,train
11208,group_8080,train
11209,group_8081,train
11210,group_8082,train
11211,group_8083,train
11212,group_8084,train
11213,group_8085,validation
11214,group_8086,train
11215,group_8087,test
11216,group_8088,train
11217,group_8089,train
11218,group_8090,train
11220,group_8091,train
11221,group_8092,train
11222,group_8093,train
11223,group_8094,train
11225,group_8095,train
11226,group_8096,train
11228,group_8097,train
11229,group_8098,train
11230,group_8099,train
11231,group_8100,train
11233,group_8101,test
11234,group_8102,train
11235,group_8103,train
11236,group_8104,train
11237,group_8105,validation
11239,group_8101,test
11240,group_8104,train
11241,group_8108,train
11242,group_8109,train
11243,group_8110,train
11244,group_8110,train
11245,group_8112,train
11246,group_8113,train
11247,group_8114,train
11248,group_8115,train
11250,group_8116,train
11253,group_8117,train
11254,group_8118,validation
11255,group_8119,train
11256,group_8120,train
