id,image_path,articleType,baseColour,gender,usage,subCategory
18867,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18867.jpg,Shorts,Grey,Men,Casual,Bottomwear
18868,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18868.jpg,Shorts,Navy Blue,Men,Casual,Bottomwear
18869,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18869.jpg,Track Pants,Black,Women,Casual,Bottomwear
18870,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18870.jpg,Track Pants,Grey,Women,Casual,Bottomwear
18871,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18871.jpg,Formal Shoes,Brown,Men,Formal,Shoes
18872,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18872.jpg,Formal Shoes,Black,Men,Formal,Shoes
18873,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18873.jpg,Formal Shoes,Brown,Men,Formal,Shoes
18874,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18874.jpg,Formal Shoes,Black,Men,Formal,Shoes
18875,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18875.jpg,Formal Shoes,Brown,Men,Formal,Shoes
18876,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18876.jpg,Formal Shoes,Black,Men,Formal,Shoes
18877,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18877.jpg,Shirts,Red,Women,Casual,Topwear
18879,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18879.jpg,Shirts,Navy Blue,Women,Casual,Topwear
18882,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18882.jpg,Shirts,White,Women,Casual,Topwear
18883,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18883.jpg,Shirts,Navy Blue,Women,Casual,Topwear
18884,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18884.jpg,Shirts,Red,Women,Casual,Topwear
18885,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18885.jpg,Shirts,Black,Women,Formal,Topwear
18886,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18886.jpg,Shirts,Purple,Women,Casual,Topwear
18887,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18887.jpg,Shirts,Navy Blue,Women,Casual,Topwear
18888,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18888.jpg,Shirts,Purple,Women,Casual,Topwear
18889,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18889.jpg,Shirts,Blue,Women,Formal,Topwear
18891,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18891.jpg,Shirts,Black,Women,Formal,Topwear
18892,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18892.jpg,Tops,Blue,Women,Casual,Topwear
18894,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18894.jpg,Dresses,Black,Women,Casual,Dress
18897,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18897.jpg,Dresses,Green,Women,Casual,Dress
18901,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18901.jpg,Caps,Green,Unisex,Casual,Headwear
18902,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18902.jpg,Caps,Black,Unisex,Casual,Headwear
18905,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18905.jpg,Sports Shoes,Black,Men,Sports,Shoes
18910,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18910.jpg,Flip Flops,Green,Men,Casual,Flip Flops
18911,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18911.jpg,Sports Shoes,White,Men,Sports,Shoes
18912,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18912.jpg,Shirts,Red,Men,Casual,Topwear
18913,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18913.jpg,Shirts,Mustard,Men,Casual,Topwear
18916,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18916.jpg,Shirts,Grey,Men,Casual,Topwear
18918,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18918.jpg,Shirts,Grey,Men,Casual,Topwear
18921,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18921.jpg,Shirts,Red,Men,Casual,Topwear
18922,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18922.jpg,Shirts,Navy Blue,Men,Casual,Topwear
18923,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18923.jpg,Shirts,Red,Women,Casual,Topwear
18924,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18924.jpg,Tshirts,Red,Men,Casual,Topwear
18925,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18925.jpg,Tshirts,Brown,Men,Casual,Topwear
18929,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18929.jpg,Tshirts,Red,Men,Casual,Topwear
18930,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18930.jpg,Tshirts,Red,Men,Casual,Topwear
18932,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18932.jpg,Tshirts,Black,Men,Casual,Topwear
18933,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18933.jpg,Tshirts,Black,Men,Casual,Topwear
18934,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18934.jpg,Tshirts,Purple,Men,Casual,Topwear
18936,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18936.jpg,Tshirts,Green,Men,Casual,Topwear
18940,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18940.jpg,Tshirts,Olive,Men,Casual,Topwear
18943,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18943.jpg,Socks,Black,Men,Casual,Socks
18950,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18950.jpg,Socks,White,Women,Sports,Socks
18952,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18952.jpg,Socks,Black,Men,Casual,Socks
18953,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18953.jpg,Socks,Black,Men,Casual,Socks
18954,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18954.jpg,Socks,Brown,Men,Casual,Socks
18955,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18955.jpg,Socks,Black,Men,Casual,Socks
18956,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18956.jpg,Socks,Black,Men,Casual,Socks
18958,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18958.jpg,Sweaters,Blue,Men,Casual,Topwear
18960,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18960.jpg,Sweatshirts,Blue,Women,Casual,Topwear
18961,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18961.jpg,Jackets,Grey,Women,Casual,Topwear
18962,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18962.jpg,Sweatshirts,Pink,Women,Casual,Topwear
18963,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18963.jpg,Sweatshirts,Black,Women,Casual,Topwear
18965,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18965.jpg,Sweatshirts,Pink,Women,Casual,Topwear
18968,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18968.jpg,Sweaters,Black,Men,Casual,Topwear
18974,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18974.jpg,Shirts,Blue,Men,Casual,Topwear
18975,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18975.jpg,Tshirts,Red,Men,Casual,Topwear
18977,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18977.jpg,Tshirts,Orange,Men,Casual,Topwear
18978,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18978.jpg,Jackets,White,Men,Casual,Topwear
18979,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18979.jpg,Tshirts,Blue,Men,Casual,Topwear
18980,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18980.jpg,Tshirts,Yellow,Men,Casual,Topwear
18982,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18982.jpg,Tshirts,Grey,Men,Casual,Topwear
18983,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18983.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
18986,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18986.jpg,Tshirts,Black,Men,Casual,Topwear
18987,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18987.jpg,Tshirts,Blue,Men,Casual,Topwear
18991,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18991.jpg,Tshirts,Black,Men,Casual,Topwear
18992,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18992.jpg,Tshirts,Grey,Men,Casual,Topwear
18993,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18993.jpg,Tshirts,Red,Men,Casual,Topwear
18994,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18994.jpg,Tshirts,Black,Men,Casual,Topwear
18995,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18995.jpg,Caps,Navy Blue,Unisex,Casual,Headwear
18997,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18997.jpg,Caps,Black,Unisex,Casual,Headwear
18998,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18998.jpg,Scarves,Black,Unisex,Casual,Scarves
18999,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\18999.jpg,Jackets,Black,Men,Casual,Topwear
19001,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19001.jpg,Tshirts,Red,Women,Casual,Topwear
19004,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19004.jpg,Jackets,Red,Women,Casual,Topwear
19005,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19005.jpg,Sweatshirts,Grey,Women,Casual,Topwear
19006,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19006.jpg,Tshirts,Black,Women,Casual,Topwear
19007,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19007.jpg,Tunics,Blue,Women,Casual,Topwear
19009,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19009.jpg,Jackets,White,Women,Casual,Topwear
19010,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19010.jpg,Tshirts,Blue,Women,Casual,Topwear
19011,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19011.jpg,Track Pants,Purple,Women,Casual,Bottomwear
19012,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19012.jpg,Jackets,Pink,Women,Casual,Topwear
19013,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19013.jpg,Tshirts,Black,Women,Casual,Topwear
19014,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19014.jpg,Tshirts,White,Women,Casual,Topwear
19015,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19015.jpg,Tshirts,Pink,Women,Casual,Topwear
19016,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19016.jpg,Tshirts,Black,Women,Casual,Topwear
19017,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19017.jpg,Tshirts,Pink,Women,Casual,Topwear
19018,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19018.jpg,Heels,Black,Women,Casual,Shoes
19020,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19020.jpg,Heels,Gold,Women,Casual,Shoes
19021,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19021.jpg,Heels,Beige,Women,Casual,Shoes
19022,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19022.jpg,Heels,Tan,Women,Casual,Shoes
19023,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19023.jpg,Heels,Silver,Women,Casual,Shoes
19025,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19025.jpg,Heels,Blue,Women,Casual,Shoes
19026,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19026.jpg,Heels,Beige,Women,Casual,Shoes
19028,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19028.jpg,Casual Shoes,Yellow,Women,Casual,Shoes
19029,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19029.jpg,Heels,Black,Women,Casual,Shoes
19030,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19030.jpg,Flats,Black,Women,Casual,Shoes
19031,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19031.jpg,Flats,Beige,Women,Casual,Shoes
19033,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19033.jpg,Flats,Tan,Women,Casual,Shoes
19034,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19034.jpg,Heels,Blue,Women,Casual,Shoes
19035,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19035.jpg,Heels,Red,Women,Casual,Shoes
19038,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19038.jpg,Heels,Beige,Women,Casual,Shoes
19039,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19039.jpg,Heels,Brown,Women,Casual,Shoes
19040,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19040.jpg,Heels,Beige,Women,Casual,Shoes
19042,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19042.jpg,Heels,Blue,Women,Casual,Shoes
19043,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19043.jpg,Heels,Blue,Women,Casual,Shoes
19044,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19044.jpg,Heels,Bronze,Women,Casual,Shoes
19045,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19045.jpg,Heels,Multi,Women,Casual,Shoes
19047,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19047.jpg,Heels,Multi,Women,Casual,Shoes
19048,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19048.jpg,Flats,Brown,Women,Casual,Shoes
19050,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19050.jpg,Flats,Brown,Women,Casual,Shoes
19051,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19051.jpg,Flats,Brown,Women,Casual,Shoes
19052,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19052.jpg,Heels,Brown,Women,Casual,Shoes
19053,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19053.jpg,Casual Shoes,Black,Unisex,Casual,Shoes
19054,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19054.jpg,Kurtas,Green,Women,Ethnic,Topwear
19055,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19055.jpg,Kurtas,Black,Women,Ethnic,Topwear
19056,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19056.jpg,Kurtas,Green,Women,Ethnic,Topwear
19057,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19057.jpg,Kurtas,Green,Women,Ethnic,Topwear
19058,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\19058.jpg,Kurtas,Rust,Women,Ethnic,Topwear
